"Iteration"	"posterior"	"NumSpeciation"	"numExtinction"	"numMassExtinctions"
634100	-1836.95940922091	6	1	2
634200	-1821.44747547476	2	1	2
634300	-1822.6767742086	3	1	2
634400	-1822.59613577675	3	1	2
634500	-1818.56078596857	3	1	1
634600	-1826.09771005732	3	1	3
634700	-1817.00886167071	2	1	1
634800	-1822.49660633136	3	1	2
634900	-1821.62954649305	3	1	2
635000	-1818.96286178094	3	1	1
635100	-1839.23096421912	3	1	4
635200	-1830.00163770375	2	1	4
635300	-1839.29071108627	5	1	3
635400	-1814.78900179744	2	1	2
635500	-1830.07377227204	2	1	4
635600	-1836.35893888845	4	1	4
635700	-1821.18760229576	2	1	2
635800	-1826.86491911395	3	1	3
635900	-1834.47858212322	2	1	5
636000	-1830.60040639716	2	1	5
636100	-1841.02000035506	4	1	5
636200	-1831.72319776491	2	1	5
636300	-1812.96400328305	2	1	1
636400	-1816.42810611634	2	1	2
636500	-1831.28129262538	2	1	4
636600	-1833.35261552019	5	1	2
636700	-1826.06896768349	2	1	3
636800	-1829.26407947279	2	1	5
636900	-1824.99957761617	2	1	4
637000	-1829.53678102782	3	1	4
637100	-1823.23456188686	2	1	3
637200	-1814.60608499645	2	1	1
637300	-1821.6967367127	3	1	2
637400	-1815.46773601907	2	1	1
637500	-1829.34622617694	2	1	4
637600	-1816.51026936362	2	1	2
637700	-1821.94713889845	2	1	2
637800	-1815.18816021291	2	1	1
637900	-1824.9986744643	2	1	3
638000	-1821.85200880097	2	1	2
638100	-1821.37093886383	2	1	2
638200	-1822.90579324539	3	1	2
638300	-1833.57361244903	2	2	3
638400	-1828.32112132185	4	1	2
638500	-1837.18920609322	4	1	4
638600	-1822.25826173206	3	1	2
638700	-1836.38787634501	6	1	2
638800	-1821.33953768746	2	1	3
638900	-1818.09281246307	2	1	2
639000	-1817.29308732857	2	1	1
639100	-1821.66591418122	4	1	1
639200	-1824.64799307774	3	1	2
639300	-1814.03923074449	2	1	1
639400	-1817.8529190098	2	1	2
639500	-1813.73184771878	2	1	1
639600	-1822.91714333766	2	1	3
639700	-1815.02216761941	2	1	1
639800	-1817.31457259087	2	1	2
639900	-1825.29570659875	3	1	3
640000	-1838.26565885699	2	1	6
640100	-1813.6947108753	2	1	1
640200	-1826.26363437328	2	1	3
640300	-1830.43345883609	3	1	3
640400	-1825.51405364335	4	1	2
640500	-1829.8758270705	3	1	3
640600	-1830.48029256428	3	1	4
640700	-1837.35293635025	2	1	6
640800	-1823.01622499921	2	1	3
640900	-1843.63466692382	5	1	4
641000	-1826.72198525848	4	1	2
641100	-1831.63031695127	3	1	3
641200	-1821.53550921042	3	1	2
641300	-1820.3403677355	2	1	1
641400	-1825.16441601057	2	1	3
641500	-1832.99320943378	2	1	4
641600	-1838.14882796146	5	1	3
641700	-1824.76613573015	3	1	2
641800	-1831.68176590018	5	1	2
641900	-1827.43577976895	2	1	2
642000	-1824.65954296112	2	1	3
642100	-1832.43369394382	4	1	3
642200	-1823.78023891053	4	1	1
642300	-1829.17857385887	3	1	3
642400	-1822.57221676875	2	1	3
642500	-1832.95405377616	2	1	5
642600	-1820.19719168512	2	1	2
642700	-1825.36295380837	4	1	2
642800	-1829.55265875952	2	1	5
642900	-1828.87464767067	2	1	4
643000	-1827.03310977847	4	1	2
643100	-1833.93229320661	3	1	3
643200	-1822.31598179233	3	1	2
643300	-1830.27288863202	2	1	3
643400	-1823.33110150576	2	1	3
643500	-1836.4348768683	5	1	3
643600	-1824.01975036657	2	1	4
643700	-1825.47770032837	3	1	2
643800	-1839.52780083093	3	1	4
643900	-1838.30453906549	6	1	2
644000	-1829.46029485133	4	1	2
644100	-1846.34135307999	5	1	4
644200	-1835.00705960075	5	1	3
644300	-1824.92462784424	3	1	2
644400	-1822.16002665605	2	1	3
644500	-1820.19426993867	2	1	3
644600	-1840.19991451182	5	2	3
644700	-1823.59248679163	4	1	1
644800	-1823.96899701225	3	1	2
644900	-1829.56933941438	4	1	2
645000	-1820.21178068965	2	1	2
645100	-1829.96097733288	3	1	3
645200	-1830.29998594187	2	1	3
645300	-1830.87788319635	3	1	4
645400	-1840.31784480923	3	2	4
645500	-1821.02463222339	2	1	2
645600	-1824.99268536835	2	1	3
645700	-1832.0169428655	3	1	4
645800	-1821.96827391588	3	1	1
645900	-1814.77950170662	2	1	1
646000	-1842.24830174558	5	1	3
646100	-1828.39754191201	2	1	4
646200	-1829.07943609247	3	1	4
646300	-1845.06047444904	2	2	6
646400	-1826.35338817727	3	1	3
646500	-1857.736647407	6	4	2
646600	-1832.37409298372	3	2	2
646700	-1831.27391091598	3	2	2
646800	-1826.39472043337	3	1	3
646900	-1834.96635533992	5	1	3
647000	-1841.19125564748	3	2	4
647100	-1824.86009633817	4	1	1
647200	-1828.5017915119	3	1	3
647300	-1817.42316073466	3	1	1
647400	-1815.68313187402	2	1	1
647500	-1846.42393874767	4	1	4
647600	-1820.49083737658	4	1	1
647700	-1829.83621051546	2	2	2
647800	-1827.73813105875	3	1	2
647900	-1821.65208273532	3	1	2
648000	-1828.2587425187	3	1	3
648100	-1827.40496802169	4	1	2
648200	-1823.61090544676	2	1	2
648300	-1819.39685413204	3	1	1
648400	-1835.82696052058	5	1	2
648500	-1820.42464847284	2	1	2
648600	-1837.50100728705	3	1	5
648700	-1828.37680701174	2	2	4
648800	-1844.50735341603	3	2	5
648900	-1839.42514189395	3	1	4
649000	-1827.55536791858	3	1	3
649100	-1823.95554121139	3	1	3
649200	-1834.08742787262	4	1	4
649300	-1818.98782212683	2	1	2
649400	-1823.59499956607	2	1	3
649500	-1828.55693261336	2	1	4
649600	-1820.76698486577	2	1	2
649700	-1827.69181683985	2	2	3
649800	-1822.59166572904	2	1	3
649900	-1828.46259801482	2	2	3
650000	-1826.61284098118	2	1	4
650100	-1825.49028433364	2	1	2
650200	-1819.40723216196	2	1	2
650300	-1820.62274746567	3	1	2
650400	-1828.13914723742	2	1	3
650500	-1817.72482290217	2	1	2
650600	-1832.42632939815	3	1	3
650700	-1839.81864562655	3	1	5
650800	-1820.11620881971	3	1	1
650900	-1816.3894673496	2	1	2
651000	-1816.92550029861	2	1	1
651100	-1818.95249943863	3	1	1
651200	-1814.61412949851	2	1	1
651300	-1837.41748293944	5	1	2
651400	-1819.79190230723	3	1	1
651500	-1831.15402307481	3	1	3
651600	-1824.66483858386	2	1	3
651700	-1819.44337211229	3	1	1
651800	-1818.84404727311	2	1	2
651900	-1814.00003951176	2	1	1
652000	-1823.89027593433	3	1	2
652100	-1832.89055211203	2	2	3
652200	-1819.60821976322	2	1	2
652300	-1816.43806533029	2	1	2
652400	-1823.37201173742	2	1	2
652500	-1828.57143820135	4	1	2
652600	-1826.09116075361	3	1	3
652700	-1815.44483903254	2	1	2
652800	-1822.79066853135	2	1	2
652900	-1838.91003398311	2	1	5
653000	-1827.83722486866	2	2	2
653100	-1814.73658388915	2	1	1
653200	-1839.32294817581	5	1	3
653300	-1819.2307253263	2	1	2
653400	-1833.90006087433	3	1	4
653500	-1832.72720889443	4	1	3
653600	-1833.89369641983	4	1	2
653700	-1817.80043337537	3	1	2
653800	-1830.69341213155	4	1	3
653900	-1831.10702138401	3	1	3
654000	-1860.14294261346	6	1	6
654100	-1825.08404592272	2	1	3
654200	-1837.22612398398	4	1	4
654300	-1829.08336981274	4	1	2
654400	-1833.8275614691	5	1	2
654500	-1827.52367426334	3	1	2
654600	-1825.68731556972	4	1	2
654700	-1839.29241554453	5	1	3
654800	-1835.52366001952	5	1	3
654900	-1827.8928451277	3	1	3
655000	-1827.02303694453	2	1	4
655100	-1854.03518582004	7	1	4
655200	-1842.71933722781	5	1	3
655300	-1840.44928776935	5	1	3
655400	-1828.04354680809	3	1	3
655500	-1814.83317964213	2	1	1
655600	-1829.9993540276	3	1	4
655700	-1825.36123604076	3	1	3
655800	-1841.68024679907	6	1	3
655900	-1831.06116712839	3	1	3
656000	-1830.9145729683	3	2	3
656100	-1836.286745357	4	1	3
656200	-1822.92091657548	3	1	3
656300	-1823.03896972316	2	1	3
656400	-1821.62293915357	3	1	2
656500	-1825.20841540481	2	1	3
656600	-1824.21225961975	2	1	3
656700	-1835.09185057631	5	1	3
656800	-1856.00435989354	5	2	5
656900	-1830.8907884674	3	1	3
657000	-1836.39441654718	5	1	2
657100	-1823.22940582081	3	1	2
657200	-1819.33746796511	2	1	2
657300	-1837.80057183452	4	1	4
657400	-1820.60054382211	2	1	2
657500	-1823.6363130218	2	1	2
657600	-1831.09542874492	3	2	2
657700	-1839.02342875593	4	2	3
657800	-1820.74318227641	2	1	3
657900	-1831.08471026866	2	1	5
658000	-1823.08202298269	2	2	2
658100	-1817.40220063328	2	1	2
658200	-1826.57114517309	4	1	2
658300	-1847.63625447713	5	1	5
658400	-1834.66347212096	4	1	4
658500	-1818.74545286936	2	1	3
658600	-1818.4959057132	2	1	2
658700	-1824.3627045061	2	1	3
658800	-1840.39099683755	3	1	4
658900	-1821.01214586408	3	1	2
659000	-1831.55433056607	3	1	4
659100	-1827.68523433347	3	1	3
659200	-1833.20410567937	2	1	5
659300	-1826.66651841812	3	1	2
659400	-1815.3351421359	2	1	1
659500	-1827.49765598585	2	1	3
659600	-1823.52022359546	3	1	1
659700	-1832.06124790368	3	1	4
659800	-1821.39137754247	3	1	2
659900	-1825.73121570127	2	1	2
660000	-1821.07694260605	2	1	2
660100	-1821.72023375156	2	1	2
660200	-1830.59889057274	3	1	4
660300	-1820.2028446788	2	1	2
660400	-1820.51498158976	2	1	2
660500	-1828.66423633434	2	1	3
660600	-1819.54051274001	2	1	2
660700	-1825.17938760984	2	1	3
660800	-1821.85351008358	2	1	3
660900	-1815.04042180243	2	1	1
661000	-1824.9076026175	4	1	1
661100	-1823.51403477689	3	1	2
661200	-1831.62499509768	4	2	2
661300	-1820.42211391815	3	1	1
661400	-1825.2965444897	4	1	1
661500	-1823.80263144542	3	1	2
661600	-1830.04359188037	3	1	3
661700	-1825.57414704553	2	1	3
661800	-1826.37962197609	3	1	2
661900	-1819.02071194046	2	1	2
662000	-1817.92337714997	2	1	2
662100	-1815.88129750041	2	1	2
662200	-1819.47087829077	2	1	3
662300	-1830.37466928761	3	1	3
662400	-1819.04308752135	2	1	2
662500	-1821.186266344	2	2	1
662600	-1835.07556049932	2	1	4
662700	-1826.6901182069	2	1	3
662800	-1850.69404775102	4	2	5
662900	-1823.41481770062	4	1	2
663000	-1815.11871558208	2	1	1
663100	-1816.08859119029	2	1	1
663200	-1842.22910777385	2	2	4
663300	-1822.94901679762	2	1	3
663400	-1822.44942323936	2	1	2
663500	-1841.87675513028	6	1	2
663600	-1837.46062316808	3	1	5
663700	-1829.35976314012	3	1	4
663800	-1822.960977178	3	1	3
663900	-1830.01819972951	3	1	4
664000	-1820.56133712103	2	1	3
664100	-1818.09379499341	2	1	2
664200	-1840.62032872896	5	1	3
664300	-1832.27153599206	4	1	3
664400	-1836.83121693968	5	1	2
664500	-1831.02592873552	3	1	3
664600	-1831.14363935685	5	1	2
664700	-1818.7701016391	2	1	2
664800	-1818.60255235813	3	1	1
664900	-1817.92549234157	2	1	2
665000	-1822.82508280473	2	1	3
665100	-1820.74616914863	2	1	3
665200	-1827.40393151353	4	1	2
665300	-1827.20194720333	3	1	3
665400	-1837.72667654803	5	1	3
665500	-1822.38907458574	4	1	1
665600	-1831.91585087719	5	1	2
665700	-1826.01714611356	3	1	3
665800	-1824.48574033632	2	2	1
665900	-1833.15759822039	2	2	3
666000	-1821.62945074797	2	2	1
666100	-1832.48696494297	2	3	2
666200	-1834.604761817	3	2	2
666300	-1837.74743120999	3	2	4
666400	-1837.76079733295	4	2	4
666500	-1831.44416327932	3	2	3
666600	-1826.50644521933	3	2	2
666700	-1834.5524427136	4	2	2
666800	-1828.34216757089	4	2	1
666900	-1844.03528006874	4	2	2
667000	-1822.05033289158	2	2	1
667100	-1840.06406513501	4	2	3
667200	-1831.36037434271	3	2	2
667300	-1830.59141173106	3	2	2
667400	-1834.5723028813	2	2	3
667500	-1829.41074987927	2	2	3
667600	-1822.31409953472	2	2	1
667700	-1841.10053471493	4	2	3
667800	-1823.99890552951	2	2	1
667900	-1826.16930153455	2	2	2
668000	-1845.12802444467	2	2	5
668100	-1829.5024175466	2	2	2
668200	-1828.12126131537	2	2	3
668300	-1827.1947917866	2	1	3
668400	-1817.21922942153	2	1	2
668500	-1839.42936728309	6	1	2
668600	-1820.89851164147	2	1	3
668700	-1828.10015390346	4	1	2
668800	-1825.72943604598	3	1	3
668900	-1824.88061193906	3	1	2
669000	-1826.40294767724	4	1	2
669100	-1821.04858517707	2	1	3
669200	-1816.03532044853	2	1	1
669300	-1826.12404306662	3	1	3
669400	-1839.53432538196	6	1	2
669500	-1831.01329303118	3	1	4
669600	-1846.98206354586	6	1	3
669700	-1817.39950431283	2	1	2
669800	-1818.84257968691	2	1	2
669900	-1815.73017333382	2	1	1
670000	-1818.35492338917	2	1	2
670100	-1822.00722737246	2	1	3
670200	-1822.03488015581	2	1	3
670300	-1830.03070422379	2	1	5
670400	-1838.92579651515	3	1	5
670500	-1851.69983626697	3	1	6
670600	-1830.00397389291	3	1	4
670700	-1848.02886945218	3	1	6
670800	-1821.73451893588	3	1	2
670900	-1821.48826538169	3	1	2
671000	-1816.62080835079	2	1	2
671100	-1829.86272724267	4	1	3
671200	-1824.37590672914	2	1	3
671300	-1830.75869352451	4	1	2
671400	-1828.3627087293	4	1	1
671500	-1822.26118936179	4	1	1
671600	-1821.55793243768	3	1	1
671700	-1822.86034112342	2	1	2
671800	-1821.37590167487	2	1	2
671900	-1822.60170822857	2	1	2
672000	-1816.8734956182	2	1	1
672100	-1813.785614779	2	1	1
672200	-1822.85933520771	2	1	2
672300	-1820.54319269512	2	1	2
672400	-1820.86431577696	3	1	1
672500	-1815.582675304	2	1	1
672600	-1823.21856514657	2	1	2
672700	-1813.3145042278	2	1	1
672800	-1832.67633376023	5	1	1
672900	-1828.85775891323	4	1	2
673000	-1822.50111085397	3	1	2
673100	-1825.10664237983	3	1	3
673200	-1819.72523724688	2	1	2
673300	-1832.93530492858	5	1	2
673400	-1821.84772795078	4	1	1
673500	-1813.41124669245	2	1	1
673600	-1827.90216630485	2	1	4
673700	-1823.6169456511	3	1	1
673800	-1827.70462597925	3	1	3
673900	-1814.96822819011	2	1	1
674000	-1831.11044861228	3	2	2
674100	-1820.29473106386	2	2	2
674200	-1816.66391991819	2	1	1
674300	-1820.15665859214	2	1	2
674400	-1825.735050725	4	1	1
674500	-1825.39126336064	2	1	3
674600	-1839.29704874899	5	1	2
674700	-1826.40798841101	2	1	3
674800	-1825.43638934901	2	1	3
674900	-1843.73762184538	4	1	5
675000	-1834.67323166685	2	1	5
675100	-1816.10576225891	2	1	2
675200	-1847.19512710032	6	1	3
675300	-1825.32067663458	2	1	3
675400	-1834.28594892313	4	1	2
675500	-1818.24024272514	3	1	1
675600	-1833.78539300458	2	1	5
675700	-1828.86581183032	3	1	4
675800	-1835.89950825928	3	1	4
675900	-1821.1024610075	2	1	3
676000	-1814.3395009721	2	1	1
676100	-1817.72754228185	2	1	2
676200	-1822.07754184326	2	1	3
676300	-1820.00283599166	2	1	2
676400	-1833.53119263238	5	2	1
676500	-1825.03444112882	3	1	2
676600	-1837.69681893425	3	1	4
676700	-1831.49370399031	5	1	1
676800	-1822.5955869218	2	1	3
676900	-1824.99666624863	2	1	3
677000	-1828.91614381207	2	1	3
677100	-1816.65019094741	2	1	1
677200	-1821.98052812276	3	1	2
677300	-1832.2765963847	4	2	1
677400	-1824.09223210876	3	1	2
677500	-1829.97975901873	2	1	4
677600	-1828.11580899668	3	1	3
677700	-1825.82909103488	2	1	3
677800	-1824.29759185232	2	1	2
677900	-1816.2426979749	2	1	1
678000	-1817.59934158308	2	1	2
678100	-1827.3671099618	3	1	2
678200	-1827.98507770678	2	1	4
678300	-1819.52108351997	2	1	2
678400	-1818.64743572763	2	1	2
678500	-1818.16119974067	2	1	2
678600	-1820.96274801974	3	1	1
678700	-1821.82707832845	3	1	1
678800	-1840.32498730044	5	1	2
678900	-1849.55408438902	6	1	4
679000	-1826.23644867288	2	1	4
679100	-1835.64743639058	2	2	4
679200	-1815.82801547318	2	1	1
679300	-1823.31444950245	2	1	2
679400	-1818.66113681496	2	1	2
679500	-1834.12300375744	3	1	3
679600	-1822.55002392845	2	1	3
679700	-1817.19847527365	2	1	2
679800	-1826.42444974822	2	1	3
679900	-1815.07409068609	2	1	1
680000	-1819.32590837162	2	1	2
680100	-1816.47794961885	2	1	1
680200	-1831.50538032019	2	1	4
680300	-1820.23731069908	2	1	3
680400	-1840.7531770011	4	1	4
680500	-1819.34520898633	2	1	3
680600	-1836.64771553558	3	1	4
680700	-1825.39759192491	2	1	4
680800	-1816.67842947718	2	1	1
680900	-1826.74786309506	2	1	4
681000	-1824.93314316578	3	1	2
681100	-1824.67022586485	2	1	3
681200	-1821.79189894487	2	1	3
681300	-1813.68120001395	2	1	1
681400	-1829.70956457994	3	1	3
681500	-1839.3585866756	3	1	5
681600	-1836.26887394287	4	1	4
681700	-1836.20338018156	2	1	5
681800	-1829.3528410812	2	1	4
681900	-1825.84677946876	3	1	3
682000	-1821.61811909942	2	1	3
682100	-1822.781049219	2	1	3
682200	-1824.10180816511	3	1	2
682300	-1830.17806723676	4	1	2
682400	-1834.35963914128	3	1	5
682500	-1840.87570052698	3	1	5
682600	-1827.23660527649	2	1	4
682700	-1828.94189228497	3	1	4
682800	-1832.6176304536	2	1	5
682900	-1829.12463336751	2	1	4
683000	-1831.65485497676	2	1	4
683100	-1820.06591720483	2	1	2
683200	-1821.97760975968	2	1	2
683300	-1830.05224186506	2	1	4
683400	-1835.12795476237	4	1	3
683500	-1834.46341264294	4	2	2
683600	-1822.4983097369	2	2	1
683700	-1821.0627424975	2	2	1
683800	-1822.9841337637	2	2	1
683900	-1839.33985339245	2	3	3
684000	-1845.97913348087	3	3	3
684100	-1829.87988169037	2	3	2
684200	-1835.27027179958	3	3	1
684300	-1843.63323279956	4	2	3
684400	-1831.42954391691	2	2	3
684500	-1822.79127462619	2	2	1
684600	-1826.96506619317	2	2	2
684700	-1821.22610620617	2	2	1
684800	-1826.18364367816	2	2	2
684900	-1829.49996638924	2	2	3
685000	-1825.0685599988	2	2	2
685100	-1831.08116989859	3	2	2
685200	-1861.46654447736	6	1	6
685300	-1834.91687035376	3	1	4
685400	-1822.06536762527	4	1	1
685500	-1827.47457738047	2	1	4
685600	-1819.21826987241	2	1	3
685700	-1828.57730040888	2	1	5
685800	-1832.99249013173	3	2	3
685900	-1819.05584883007	2	1	1
686000	-1822.30425935964	3	1	2
686100	-1828.88398676795	3	1	2
686200	-1817.7003647219	2	1	2
686300	-1824.46203121242	2	2	2
686400	-1822.27331474126	3	1	2
686500	-1832.95614418734	3	1	4
686600	-1824.65986970037	3	1	1
686700	-1817.6314447868	2	1	2
686800	-1818.2400740718	2	1	2
686900	-1818.41914100191	2	1	2
687000	-1826.11109097239	3	1	2
687100	-1814.93565135197	2	1	2
687200	-1827.87432935817	2	1	3
687300	-1822.21288317499	2	1	2
687400	-1838.14329143001	5	1	3
687500	-1843.3312662763	2	2	5
687600	-1820.2613576671	2	1	2
687700	-1818.6004492405	3	1	1
687800	-1816.71884807501	2	1	2
687900	-1825.80050911028	3	1	2
688000	-1825.63874696575	2	1	3
688100	-1818.04769117082	2	1	3
688200	-1827.1626184922	2	1	4
688300	-1852.87820040414	7	2	2
688400	-1855.01699935399	5	3	4
688500	-1841.78642139547	3	2	4
688600	-1839.38577482467	3	2	4
688700	-1846.25391962789	3	2	5
688800	-1837.15751141099	3	2	3
688900	-1837.15873058873	3	2	4
689000	-1834.85483164274	3	2	3
689100	-1832.59373579298	4	2	2
689200	-1833.06767812084	3	2	3
689300	-1830.97648489565	4	2	2
689400	-1845.96708930455	3	2	4
689500	-1857.788343812	3	3	5
689600	-1848.8925963004	5	2	4
689700	-1834.1307228712	2	1	4
689800	-1823.54715666585	3	1	2
689900	-1853.89758527548	6	1	5
690000	-1830.17178700116	5	1	2
690100	-1828.1050089606	3	1	3
690200	-1814.40633751963	2	1	1
690300	-1815.9430682742	2	1	2
690400	-1820.81932367122	2	1	2
690500	-1814.74583425956	2	1	1
690600	-1827.66262235001	3	1	3
690700	-1831.61845195542	3	1	3
690800	-1822.30068288106	3	1	1
690900	-1830.61024685556	4	1	1
691000	-1830.25284584831	3	1	3
691100	-1830.24542846472	4	1	2
691200	-1821.54232982949	3	1	2
691300	-1820.41682327209	2	1	3
691400	-1827.7477060237	2	1	4
691500	-1818.56345451583	2	1	3
691600	-1821.93040298866	2	1	3
691700	-1828.64212751444	2	1	3
691800	-1828.03650001888	2	1	4
691900	-1824.20824162923	2	1	3
692000	-1823.6172208668	2	1	3
692100	-1820.2426296903	3	1	1
692200	-1828.72512498495	2	1	3
692300	-1824.78734528357	2	1	2
692400	-1820.55242182088	2	1	2
692500	-1816.89524158131	2	1	2
692600	-1824.18606559523	3	1	3
692700	-1834.62343125558	2	2	4
692800	-1823.78171203525	2	1	3
692900	-1840.18548134007	5	1	3
693000	-1821.87043456006	2	1	2
693100	-1832.67884934665	5	1	2
693200	-1817.541997728	2	1	1
693300	-1828.58315825972	3	1	3
693400	-1827.28440362927	4	1	3
693500	-1821.91378515436	4	1	1
693600	-1818.06529211242	2	1	2
693700	-1828.51026436386	4	1	2
693800	-1838.0915475307	3	1	5
693900	-1831.03467972917	3	1	4
694000	-1826.06254434884	2	1	4
694100	-1835.62642768632	4	1	4
694200	-1823.66648110273	2	1	2
694300	-1834.30570843016	4	1	3
694400	-1824.7520699457	4	1	1
694500	-1833.97495170675	6	1	1
694600	-1824.40402646826	4	1	1
694700	-1829.00936093689	3	1	2
694800	-1816.70909027203	3	1	1
694900	-1830.82454376924	3	1	2
695000	-1821.11435129585	2	1	2
695100	-1841.6498060923	5	1	3
695200	-1834.81531749636	4	1	3
695300	-1833.8887124656	3	1	4
695400	-1825.25471303036	2	2	2
695500	-1818.23286765716	2	1	1
695600	-1834.80681877296	6	1	1
695700	-1839.8886693236	4	1	4
695800	-1823.96696179169	4	1	1
695900	-1821.63283927898	3	1	1
696000	-1823.68613588279	2	1	3
696100	-1848.01282367966	6	1	4
696200	-1823.65062711925	3	1	2
696300	-1821.65666991117	2	1	1
696400	-1816.26120297076	2	1	1
696500	-1839.26129984648	4	1	4
696600	-1828.4626348365	2	1	5
696700	-1824.56628075248	2	1	2
696800	-1821.99701961036	2	1	3
696900	-1820.03434607199	2	1	3
697000	-1823.93180311587	4	1	1
697100	-1830.44671319264	4	1	2
697200	-1814.6340871177	2	1	1
697300	-1818.75818109313	2	1	3
697400	-1832.40924028515	3	1	4
697500	-1827.16951646974	3	1	3
697600	-1832.62043010496	4	2	1
697700	-1823.60386977648	3	1	3
697800	-1820.5269490597	2	1	3
697900	-1820.81703431332	2	1	3
698000	-1818.74867082072	2	1	1
698100	-1827.48479320541	2	1	4
698200	-1824.21891547441	3	1	3
698300	-1821.80008947261	2	1	3
698400	-1820.17121355353	3	1	1
698500	-1823.03142530747	2	1	2
698600	-1821.75111811481	2	1	2
698700	-1825.91153426861	2	1	3
698800	-1816.14794119604	2	1	2
698900	-1823.67918504096	3	1	2
699000	-1822.69670764988	3	1	2
699100	-1821.96897902452	2	1	2
699200	-1836.32133101291	3	1	4
699300	-1829.80582105378	3	1	2
699400	-1841.9428269517	5	1	4
699500	-1827.8493654833	3	1	3
699600	-1825.2632269202	4	1	1
699700	-1822.18811403833	2	1	3
699800	-1820.93629330859	3	1	1
699900	-1827.24167303815	3	1	2
7e+05	-1831.61518981206	3	1	4
700100	-1825.87674458227	3	1	2
700200	-1824.90760981275	2	1	3
700300	-1834.90844300154	5	1	2
700400	-1842.79221563392	7	1	2
700500	-1820.9295820379	2	1	2
700600	-1833.26757790181	3	2	2
700700	-1821.76562807082	3	1	2
700800	-1833.72705251091	3	1	3
700900	-1823.78592524355	2	2	2
701000	-1823.44480445962	3	1	1
701100	-1829.26640960737	5	1	1
701200	-1822.70209137727	2	1	3
701300	-1827.46570623331	3	1	2
701400	-1825.53554711569	2	1	4
701500	-1832.42003156416	4	1	3
701600	-1818.75858240973	2	1	2
701700	-1829.16952695306	4	1	1
701800	-1833.42241116613	4	1	2
701900	-1825.38316349804	2	1	3
702000	-1818.73807398441	2	1	2
702100	-1817.58255181402	2	1	2
702200	-1814.91465763647	2	1	1
702300	-1820.42968238629	2	1	2
